ID,Expediente,Mercado,Motivo,FechaInicio,FechaResolucion,Decision,Recurso,IdSector,IdSubsector,IdRama,Amparo,Nulidad,Relacionados,PalabrasClave,Sector,Subsector,Rama,Rubro,Anio,Consecutivo,Empresas,FechaResolucionOrigen,SentidoResolucionOrigen,Efecto,FechaResolucionCNT,SentidoResolucion,Multa,Tipo,RutaGaceta,ExpedienteOrigen,FechaVPResolucionRA,SentidoVPResolucionRA,PalabrasClaveComplemento,docEmpresaAlias,FechaActualizacion,NoPresentada,Resumen,RutaNoPresentada,RutaResumen,RutaExtracto,RutaDictamen,RutaResolucion,RutaDesechamiento,RutaCierre,RutaPosicionamiento,Multa1,Mercado1,Tipo1,,,,,,,,,
10613,CNT-028-2025,,,04/03/2025 00:00,30/04/2025 00:00,AUTORIZADA,,21,211,211,,,,,Minería,Extracción de petróleo y gas,Extracción de petróleo y gas,CNT,2025,28,"TALOS PRODUCTION INC. / ZAMAJAL, S.A. DE C.V. ",30/04/2025 00:00,,AUMENTO DE PARTICIPACIÓN ACCIONARIA,30/04/2025 00:00,,,INGRESO,,,30/04/2025 00:00,,,,28/05/2025 11:20,,,,,,,Si,,,,0,,,,,,,,,,,
10435,CNT-074-2024,,,05/11/2024 00:00,30/04/2025 00:00,AUTORIZADA,,31,324,324,,,,,Industrias manufactureras,"Fab, de prod. derivados del petróleo y carbón",Fab. de prod. derivados del petróleo y carbón,CNT,2024,74,CHAMPIONX CORPORATION / SCHLUMBERGER LIMITED ,30/04/2025 00:00,,HORIZONTAL,30/04/2025 00:00,,,,,,30/04/2025 00:00,,,,26/05/2025 17:20,,,,,,,Si,,,,0,,,,,,,,,,,
10610,CNT-007-2025,,,24/04/2025 00:00,24/04/2025 00:00,AUTORIZADA,,52,523,523,,,,,Servicios financieros y de seguros,Act. burs. cambia rias y de inversión finan.,Bolsa de valores,CNT,2025,7,"BLACKROCK, INC / HPS GROUP ADVISER HOLDINGS, L.P. / SATURN SUBCO / HPS PARTNERS LCC / HPS GROUP LP / HPS GROUP GP LP / BLACKROCK TITAN I, LLC / BLACKROCK TITAN II, LLC ",24/04/2025 00:00,,HORIZONTAL,24/04/2025 00:00,,,92,,,24/04/2025 00:00,,,,15/10/2025 17:21,,,,,,,Si,,,,0,,,,,,,,,,,
10592,CNT-023-2025,,,24/04/2025 00:00,24/04/2025 00:00,AUTORIZADA,,72,721,721,,,,,Alojamiento temporal y prep. alim. y bebidas,Servicios de alojamiento temporal,"Hoteles, moteles y similares",CNT,2025,23,"EMPRESAS RAMGU, S.A.P.I. DE C.V. / INMOBILIARIA GUTIERREZ ZAMBRANO, S.A. DE C.V. / TORTUGA RESORTS S.A. DE C.V. ",24/04/2025 00:00,,REESTRUCTURACIÓN CORPORATIVA,24/04/2025 00:00,,,INGRESO,,,24/04/2025 00:00,,,,19/05/2025 18:20,,,,,,,Si,,,,0,,,,,,,,,,,
10593,CNT-037-2025,,,25/04/2025 00:00,24/04/2025 00:00,AUTORIZADA,,72,722,722,,,,,Alojamiento temporal y prep. alim. y bebidas,Serv. de preparación de alimentos y bebidas,,CNT,2025,37,"AERO CAESAR MEXICO, S.A.P.I. DE C.V. / CAFREMA FOODS, S.A. DE C.V. ",24/04/2025 00:00,,DIVERSIFICACION PURA,24/04/2025 00:00,,,INGRESO,,,24/04/2025 00:00,,,,19/05/2025 18:20,,,,,,,Si,,,,0,,,,,,,,,,,
10609,CNT-131-2024,,,25/04/2025 00:00,24/04/2025 00:00,AUTORIZADA,,31,336,336,,,,,Industrias manufactureras,Fabricación de equipo de transporte,Fab. de partes para vehículos automotores,CNT,2024,131,"LUXSHARE PRECISION INDUSTRY CO., LTD. / L2-BETEILIGUNGS GMBH / LEONI AG ",24/04/2025 00:00,,HORIZONTAL,24/04/2025 00:00,,,,,,24/04/2025 00:00,,,,04/06/2025 10:21,,,,,,,Si,,,,0,,,,,,,,,,,
10606,CNT-010-2025,,,11/04/2025 00:00,11/04/2025 00:00,AUTORIZADA,,48,488,488,,,,,"Transportes, correos y almacenamiento",Servicios relacionados con el transporte,Serv. relacionados con el transp. por agua,CNT,2025,10,"BOLUDA CORPORACIÓN MARITIMA, S.L. / SAS SHIPPING AGENCIES SERVICES S.A R.L ",11/04/2025 00:00,,AUMENTO DE PARTICIPACIÓN ACCIONARIA,11/04/2025 00:00,,,INGRESO,,,11/04/2025 00:00,,,,12/05/2025 13:20,,,,,,,Si,,,,0,,,,,,,,,,,
10605,CNT-155-2024,,,11/04/2025 00:00,11/04/2025 00:00,AUTORIZADA,,72,721,721,,,,,Alojamiento temporal y prep. alim. y bebidas,Servicios de alojamiento temporal,"Hoteles, moteles y similares",CNT,2024,155,"ALTERRA LANDCO, S.A. DE C.V. / AUSTRAL DEVELOPMENT, S.A. DE C.V. / FORAZ Y LUEMAS, S. DE R.L. DE C.V. / NHLBX, S.A.P.I. DE C.V. / PUNTA PIEDRA BRISAS, S.A. DE C.V. / PIEDRA VIEJA, S.A. DE C.V. / SAN TULUM, S.A. DE C.V. / TFHC, S.A.P.I. DE C.V. ",11/04/2025 00:00,,DIVERSIFICACION PURA,11/04/2025 00:00,,,INGRESO,,,11/04/2025 00:00,,,,09/05/2025 13:20,,,,,,,Si,,,,0,,,,,,,,,,,
10603,CNT-004-2025,,,03/04/2025 00:00,03/04/2025 00:00,AUTORIZADA,,72,721,721,,,,,Alojamiento temporal y prep. alim. y bebidas,Servicios de alojamiento temporal,"Hoteles, moteles y similares",CNT,2025,4,"DESARROLLADORA ARCA, S.A.P.I. DE C.V. / HOTEL CABALLERO RESORT, S.L. / HOTEL TONGA RESORT, S.L. / SMART FUND INVESTMENT, S. DE R.L. DE C.V. / FRAMOTEL, S.A. / GANZI, S. DE R.L. DE C.V. / INMUEBLES 85, S.A. DE C.V. ",03/04/2025 00:00,,DIVERSIFICACION PURA,03/04/2025 00:00,,,INGRESO,,,03/04/2025 00:00,,,,07/05/2025 17:20,,,,,,,Si,,,,0,,,,,,,,,,,
10580,CNT-006-2025,,,03/04/2025 00:00,03/04/2025 00:00,AUTORIZADA,,53,531,531,,,,,Servicios inmobiliarios y alquiler de bienes muebles e intangibles,Serv. inmobiliarios,Serv. relac. con los serv. inmobiliarios,CNT,2025,6,"CIBANCO, S.A., INSTITUCION DE BANCA MULTIPLE, EN SU CARÁCTER DE FIDUCIARIO DEL FIDEICOMISO IRREVOCABLE DE ADMINISTRACIÓN NÚMERO CIB/3903 / COMERCIALIZADORA SANTO TOMAS, S.A. DE C.V. / OPERADORA UREBLOCK, S.A. DE C.V. / NAVE MONTERREY PARQUE INDUSTRIAL, S.A. DE C.V. / EG VALUE, S.A. DE C.V. ",03/04/2025 00:00,,HORIZONTAL,03/04/2025 00:00,,,INGRESO,,,03/04/2025 00:00,,,,06/05/2025 14:20,,,,,,,Si,,,,0,,,,,,,,,,,
10602,CNT-011-2025,,,04/04/2025 00:00,03/04/2025 00:00,AUTORIZADA,,31,339,339,,,,,Industrias manufactureras,Otras industrias manufactureras,Otras industrias manufactureras,CNT,2025,11,"AMCOR, PLC. / BERRY GLOBAL GROUP, INC. ",03/04/2025 00:00,,HORIZONTAL,03/04/2025 00:00,,,INGRESO,,,03/04/2025 00:00,,,,15/10/2025 17:21,,,,,,,Si,,,,0,,,,,,,,,,,
10604,CNT-142-2024,,,04/04/2025 00:00,03/04/2025 00:00,AUTORIZADA,,31,311,311,,,,,Industrias manufactureras,Industria alimentaria,Otras industrias alimentarias,CNT,2024,142,"MARS, INCORPORATED / KELLANOVA ",03/04/2025 00:00,,HORIZONTAL,03/04/2025 00:00,,,,,,03/04/2025 00:00,,,,03/10/2025 11:21,,,,,,,Si,,,,0,,,,,,,,,,,
10498,CNT-158-2024,,,03/04/2025 00:00,03/04/2025 00:00,AUTORIZADA,,31,336,336,,,,,Industrias manufactureras,Fabricación de equipo de transporte,Fab. de partes para vehículos automotores,CNT,2024,158,ABC TECHNOLOGIES INC. / TI FLUID SYSTEMS PLC ,03/04/2025 00:00,,VERTICAL,03/04/2025 00:00,,,INGRESO,,,03/04/2025 00:00,,,,06/05/2025 14:20,,,,,,,Si,,,,0,,,,,,,,,,,
10596,CNT-008-2025,,,28/03/2025 00:00,27/03/2025 00:00,AUTORIZADA,,52,524,524,,,,,Servicios financieros y de seguros,"Compañías de fianzas, seguros y pensiones",Instituciones de seguros y fianzas,CNT,2025,8,"HSBC MEXICO, S.A., INSTITUCION DE BANCA MULTIPLE, GRUPO FINANCIERO HSBC / KUNA CAPITAL SERVICES, S.A.P.I. DE C.V. / UVI TECH, S.A.P.I. DE C.V. ",27/03/2025 00:00,,HORIZONTAL,27/03/2025 00:00,,,INGRESO,,,27/03/2025 00:00,,,,28/04/2025 18:20,,,,,,,Si,,,,0,,,,,,,,,,,
10598,CNT-013-2025,,,01/04/2025 00:00,27/03/2025 00:00,AUTORIZADA,,31,336,336,,,,,Industrias manufactureras,Fabricación de equipo de transporte,Fab. de partes para vehículos automotores,CNT,2025,13,"APOLLO MANAGEMENT X, L.P. / PEGASUS PARENT, .L.P. / PERSEUS PARENT, L.P. / APOLLO MANAGEMENT IX, L.P. ",27/03/2025 00:00,,REESTRUCTURACIÓN CORPORATIVA,27/03/2025 00:00,,,INGRESO,,,27/03/2025 00:00,,,,29/04/2025 16:20,,,,,,,Si,,,,0,,,,,,,,,,,
10597,CNT-016-2025,,,28/03/2025 00:00,27/03/2025 00:00,AUTORIZADA,,31,336,336,,,,,Industrias manufactureras,Fabricación de equipo de transporte,Fab. de partes para vehículos automotores,CNT,2025,16,,27/03/2025 00:00,,DIVERSIFICACION POR EXTENSIÓN DE MERCADO,27/03/2025 00:00,,,INGRESO,,,27/03/2025 00:00,,,,28/04/2025 18:20,,,,,,,Si,,,,0,,,,,,,,,,,
10573,CNT-020-2025,,,27/03/2025 00:00,27/03/2025 00:00,AUTORIZADA,,48,481,481,,,,,"Transportes, correos y almacenamiento",Transporte aéreo,Transporte aéreo regular,CNT,2025,20,DUBAI AEROSPACE ENTERPRISE (DAE) LTD / NAC HOLDINGS LIMITED ,27/03/2025 00:00,,HORIZONTAL,27/03/2025 00:00,,,INGRESO,,,27/03/2025 00:00,,,,28/04/2025 18:20,,,,,,,Si,,,,0,,,,,,,,,,,
10599,CNT-021-2025,,,28/03/2025 00:00,27/03/2025 00:00,AUTORIZADA,,22,221,221,,,,,"Electricidad, agua y suministro de gas",Generación y suministro de energía eléctrica,Generación y suministro de energía eléctrica,CNT,2025,21,"ARROYO NETHERLANDS III B.V. / ARROYO NETHERLANDS IV B.V. / BANCO INVEX, S.A., INSTITUCION DE BANCA MULTIPLE, INVEX GRUPO FINANCIERO / CENTRAL GENERADORA ELECTRICA HUINALA, S. DE R.L. DE C.V. / PROMOTORA MEXPAC, S.A. DE C.V. ",27/03/2025 00:00,,HORIZONTAL,27/03/2025 00:00,,,INGRESO,,,27/03/2025 00:00,,,,29/04/2025 17:20,,,,,,,Si,,,,0,,,,,,,,,,,
10489,CNT-146-2024,,,28/03/2025 00:00,27/03/2025 00:00,AUTORIZADA,,72,721,721,,,,,Alojamiento temporal y prep. alim. y bebidas,Servicios de alojamiento temporal,"Hoteles, moteles y similares",CNT,2024,146,"CIBANCO, S.A., INSTITUCION DE BANCA MULTIPLE / MRP CKD III, S. DE R.L. DE C.V. / S-K CABO SAN LUCAS HOLDINGS, S.A. DE C.V. ",27/03/2025 00:00,,DIVERSIFICACION POR EXTENSIÓN DE MERCADO,27/03/2025 00:00,,,,,,27/03/2025 00:00,,,,28/04/2025 18:20,,,,,,,Si,,,,0,,,,,,,,,,,
10464,CNT-152-2024,,,28/03/2025 00:00,27/03/2025 00:00,AUTORIZADA,,51,516,516,,,,,Información en medios masivos,Creación y dif. contenido exclusiv. Internet,,CNT,2024,152,"FINTECH LATAM S.A. R.L. / GRUPO TELEVISA, S.A.B. ",27/03/2025 00:00,,HORIZONTAL,27/03/2025 00:00,,,INGRESO,,,27/03/2025 00:00,,,,28/04/2025 19:20,,,,,,,Si,,,,0,,,,,,,,,,,
10601,CNT-157-2024,,,27/03/2025 00:00,27/03/2025 00:00,AUTORIZADA,,51,518,518,,,,,Información en medios masivos,"Prov. acceso Internet, búsq. red, procesam.","Procesam. electrón, inf., hosped. pág. web",CNT,2024,157,,27/03/2025 00:00,,REESTRUCTURACIÓN CORPORATIVA,27/03/2025 00:00,,,INGRESO,,,27/03/2025 00:00,,,,30/04/2025 18:20,,,,,,,Si,,,,0,,,,,,,,,,,
10478,CNT-163-2024,,,27/03/2025 00:00,27/03/2025 00:00,AUTORIZADA,,31,326,326,,,,,Industrias manufactureras,Industria del plástico y del hule,Fabricación de productos de plástico,CNT,2024,163,"NOVOLEX HOLDINGS, LLC / PACTIV EVERGREEN INC. ",27/03/2025 00:00,,HORIZONTAL,27/03/2025 00:00,,,INGRESO,,,27/03/2025 00:00,,,,29/04/2025 18:20,,,,,,,Si,,,,0,,,,,,,,,,,
10589,CNT-014-2025,,,21/03/2025 00:00,20/03/2025 00:00,AUTORIZADA,,52,525,525,,,,,Servicios financieros y de seguros,,,CNT,2025,14,"BANCO SANTANDER, S.A. / CREDIT AGRICOLE S.A. ",20/03/2025 00:00,,AUMENTO DE PARTICIPACIÓN ACCIONARIA,20/03/2025 00:00,,,INGRESO,,,20/03/2025 00:00,,,,15/10/2025 18:21,,,,,,,Si,,,,0,,,,,,,,,,,
10578,CNT-017-2025,,,20/03/2025 00:00,20/03/2025 00:00,AUTORIZADA,,53,531,531,,,,,Servicios inmobiliarios y alquiler de bienes muebles e intangibles,Serv. inmobiliarios,Alq. sin interm. viviendas y otros inmuebles,CNT,2025,17,"BANCO INVEX, S.A., INSTITUCION DE BANCA MULTIPLE, INVEX GRUPO FINANCIERO, FIDUCIARIO DEL FIDEICOMISO IRREVOCABLE NÚMERO F/2157 / BJX PILBA II, S. DE R.L. DE C.V. ",20/03/2025 00:00,,HORIZONTAL,20/03/2025 00:00,,,INGRESO,,,20/03/2025 00:00,,,,10/04/2025 12:20,,,,,,,Si,,,,0,,,,,,,,,,,
10624,CNT-116-2024,,,21/03/2025 00:00,20/03/2025 00:00,AUTORIZADA,,71,713,713,,,,,Serv. esparcimiento culturales y deportivos,Serv. de entretenimiento en instal. recreat.,Parques con instal. recreat. y casas juegos,CNT,2024,116,,20/03/2025 00:00,,VERTICAL,20/03/2025 00:00,,,,,,20/03/2025 00:00,,,,28/05/2025 20:20,,,,,,,Si,,,,0,,,,,,,,,,,
10590,CNT-154-2024,,,21/03/2025 00:00,20/03/2025 00:00,AUTORIZADA,,31,336,336,,,,,Industrias manufactureras,Fabricación de equipo de transporte,Fabricación de otro equipo de transporte,CNT,2024,154,"ITOCHU CORPORATION / KAWASAKI HEAVY INDUSTRIES, LTD ",20/03/2025 00:00,,DIVERSIFICACION POR EXTENSIÓN DE MERCADO,20/03/2025 00:00,,,INGRESO,,,20/03/2025 00:00,,,,11/04/2025 14:20,,,,,,,Si,,,,0,,,,,,,,,,,
10586,CNT-022-2025,,,13/03/2025 00:00,13/03/2025 00:00,AUTORIZADA,,21,211,211,,,,,Minería,Extracción de petróleo y gas,Extracción de petróleo y gas,CNT,2025,22,"CONTROLADORA DE INFRAESTRUCTURA PETROLERA MEXICO, S.A. DE C.V. / JAGUAR HOLDING, S.A.P.I. DE C.V. / TOPAZ ENERGIA, S.A.P.I. DE C.V. / TOPAZ HOLDING, S.A.P.I DE C.V. / TENEDORA ARMEGA, S. DE R.L. DE C.V. / AOG INVESTMENTS, LTD. / JEYP SERVICIOS S.A.P.I. DE C.V. / MULTIGAMA CAPITA S.A. DE C.V. / SFM HOLDING, S.A.P.I. DE C.V. / LUS INVESTMENTS COMPANY, LTD. / TREFILIA CAPITAL, S.A.P.I. DE C.V. ",13/03/2025 00:00,,VERTICAL,13/03/2025 00:00,,,INGRESO,,,13/03/2025 00:00,,,,02/04/2025 19:20,,,,,,,Si,,,,0,,,,,,,,,,,
10572,CNT-130-2024,,,13/03/2025 00:00,13/03/2025 00:00,AUTORIZADA,,31,336,336,,,,,Industrias manufactureras,Fabricación de equipo de transporte,Fab. de partes para vehículos automotores,CNT,2024,130,"ACR AUTO COATINGS HOLDINGS LLC / KOCH, INC. / NEW SRG GLOBAL, LLC ",13/03/2025 00:00,,HORIZONTAL,13/03/2025 00:00,,,,,,13/03/2025 00:00,,,,30/06/2025 16:20,,,,,,,Si,,,,0,,,,,,,,,,,
10587,CNT-143-2024,,,13/03/2025 00:00,13/03/2025 00:00,AUTORIZADA,,62,621,621,,,,,Servicios de salud y de asistencia social,Serv. méd. de consulta externa y serv. relac.,Laboratorios médicos y de diagnóstico,CNT,2024,143,"ELLIOTT ASSOCIATES, L.P. / ELLIOTT INTERNATIONAL L.P. / ELLIOTT INVESTMENT MANAGEMENT L.P. / EPHIOS LUXEMBOURG S.AR.L. / EPHIOS TOPCO S.A R.L. / SOLEM INVESTMENTS S.A R.L. ",13/03/2025 00:00,,REESTRUCTURACIÓN CORPORATIVA,13/03/2025 00:00,,,,,,13/03/2025 00:00,,,,30/06/2025 14:20,,,,,,,Si,,,,0,,,,,,,,,,,
10585,CNT-156-2024,,,13/03/2025 00:00,13/03/2025 00:00,AUTORIZADA,,31,325,325,,,,,Industrias manufactureras,Industria química,"Fab. de hules, resinas y fibras químicas",CNT,2024,156,,13/03/2025 00:00,,DIVERSIFICACION PURA,13/03/2025 00:00,,,INGRESO,,,13/03/2025 00:00,,,,02/04/2025 19:20,,,,,,,Si,,,,0,,,,,,,,,,,
10495,CNT-162-2024,,,13/03/2025 00:00,13/03/2025 00:00,AUTORIZADA,,46,468,468,,,,,Comercio al por menor,"CME veh. motor, refac., combustibles, lubric.",CME de automóviles y camionetas,CNT,2024,162,"CELTA GP, S.A.P.I. DE C.V. / GAC, S.A. / INVERSIONES ECLIPSE LIMITADA / INVERSIONES SIMONE SPA ",13/03/2025 00:00,,HORIZONTAL,13/03/2025 00:00,,,INGRESO,,,13/03/2025 00:00,,,,07/04/2025 12:20,,,,,,,Si,,,,0,,,,,,,,,,,
10583,CNT-164-2024,,,13/03/2025 00:00,13/03/2025 00:00,AUTORIZADA,,21,212,212,,,,,Minería,"Min. miner. metal. y no metal. exc. petr., gas",Minería de minerales metálicos,CNT,2024,164,ALPAYANA S.A.C. / SIERRA METALS INC. ,13/03/2025 00:00,,HORIZONTAL,13/03/2025 00:00,,,INGRESO,,,13/03/2025 00:00,,,,02/04/2025 19:20,,,,,,,Si,,,,0,,,,,,,,,,,
10494,CNT-003-2025,,,07/03/2025 00:00,06/03/2025 00:00,AUTORIZADA,,22,221,221,,,,,"Electricidad, agua y suministro de gas",Generación y suministro de energía eléctrica,,CNT,2025,3,BII BID EUROPE HOLDINGS (UK) LIMITED / BRAVO UK HOLDCO LIMITED / BROOKFIELD INFRASTRUCTURE INCOME FUND FCP-RAIF ,06/03/2025 00:00,,REESTRUCTURACIÓN CORPORATIVA,06/03/2025 00:00,,,INGRESO,,,06/03/2025 00:00,,,,02/04/2025 18:20,,,,,,,Si,,,,0,,,,,,,,,,,
10499,CNT-144-2024,,,06/03/2025 00:00,06/03/2025 00:00,AUTORIZADA,,53,531,531,,,,,Servicios inmobiliarios y alquiler de bienes muebles e intangibles,Serv. inmobiliarios,Inmobiliarias y corredores de bienes raíces,CNT,2024,144,"CASA RESIDENTIAL PRIVATE LIMITED / INDUSTRIAL GATE CAPITAL, S.A. DE C.V. / INDUSTRIAL GATE COMPANY, S. DE R.L. DE C.V. ",06/03/2025 00:00,,HORIZONTAL,06/03/2025 00:00,,,,,,06/03/2025 00:00,,,,30/06/2025 16:20,,,,,,,Si,,,,0,,,,,,,,,,,
10584,CNT-153-2024,,,06/03/2025 00:00,06/03/2025 00:00,AUTORIZADA,,46,463,463,,,,,Comercio al por menor,"CME prod. text., acces. de vestir y calzado",CME de ropa y accesorios de vestir,CNT,2024,153,,06/03/2025 00:00,,AUMENTO DE PARTICIPACIÓN ACCIONARIA,06/03/2025 00:00,,,INGRESO,,,06/03/2025 00:00,,,,25/06/2025 19:21,,,,,,,Si,,,,0,,,,,,,,,,,
10493,CNT-149-2024,,,27/02/2025 00:00,27/02/2025 00:00,AUTORIZADA,,43,433,433,,,,,Comercio al por mayor,"CMA prod. farm., para el espar. y electrodom.",CMA de productos farmacéuticos,CNT,2024,149,,27/02/2025 00:00,,DIVERSIFICACION POR EXTENSIÓN DE MERCADO,27/02/2025 00:00,,,,,,27/02/2025 00:00,,,,30/06/2025 16:20,,,,,,,Si,,,,0,,,,,,,,,,,
10574,CNT-128-2024,,,21/02/2025 00:00,20/02/2025 00:00,AUTORIZADA,,53,531,531,,,,,Servicios inmobiliarios y alquiler de bienes muebles e intangibles,Serv. inmobiliarios,Serv. relac. con los serv. inmobiliarios,CNT,2024,128,"CIBANCO, SOCIEDAD ANÓNIMA, INSTITUCIÓN DE  BANCA MÚLTIPLE, ÚNICA Y EXCLUSIVAMENTE COMO FIDUCIARIO DEL CONTRATO DE FIDEICOMISO IRREVOCABLE F/1622 / RESIDENCIAS HABITACIONALES DE TIJUANA, S.A. DE C.V. / PROMOTORA DE CASAS HABITACIONALES DE TIJUANA, S.A. DE C.V. ",20/02/2025 00:00,,HORIZONTAL,20/02/2025 00:00,,,,,,20/02/2025 00:00,,,,19/08/2025 15:20,,,,,,,Si,,,,0,,,,,,,,,,,
10439,CNT-129-2024,,,20/02/2025 00:00,20/02/2025 00:00,AUTORIZADA,,31,334,334,,,,,Industrias manufactureras,"Fab. eq. comput., comunic. y otros electrón.",Fabricación de componentes electrónicos,CNT,2024,129,"LG DISPLAY CO. LTD. / TLC CHINA STAR OPTOELECTRONICS TECHNOLOGY CO, LTD ",20/02/2025 00:00,,HORIZONTAL,20/02/2025 00:00,,,,,,20/02/2025 00:00,,,,07/04/2025 14:20,,,,,,,Si,,,,0,,,,,,,,,,,
10575,CNT-138-2024,,,20/02/2025 00:00,20/02/2025 00:00,AUTORIZADA,,53,531,531,,,,,Servicios inmobiliarios y alquiler de bienes muebles e intangibles,Serv. inmobiliarios,Alq. sin interm. viviendas y otros inmuebles,CNT,2024,138,,20/02/2025 00:00,,HORIZONTAL,20/02/2025 00:00,,,,,,20/02/2025 00:00,,,,20/03/2025 18:20,,,,,,,Si,,,,0,,,,,,,,,,,
10576,CNT-150-2024,,,20/02/2025 00:00,20/02/2025 00:00,AUTORIZADA,,31,325,325,,,,,Industrias manufactureras,Industria química,"Fab. de hules, resinas y fibras químicas",CNT,2024,150,,20/02/2025 00:00,,DIVERSIFICACION PURA,20/02/2025 00:00,,,,,,20/02/2025 00:00,,,,20/03/2025 18:20,,,,,,,Si,,,,0,,,,,,,,,,,
10741,UCE-CNC-009-2024,,,16/10/2025 00:00,17/02/2025 00:00,AUTORIZADA,,51,516,516,,,,,Información en medios masivos,Creación y dif. contenido exclusiv. Internet,,CNT,2024,9,FINTECH LATAM S.A.R.L. ,17/02/2025 00:00,,AUMENTO DE PARTICIPACIÓN ACCIONARIA,17/02/2025 00:00,,,,,,17/02/2025 00:00,,,,05/12/2025 14:39,,,,,,,Si,,,,0,,,,,,,,,,,
10333,CNT-045-2024,,,13/02/2025 00:00,13/02/2025 00:00,AUTORIZADA,,46,461,461,,,,,Comercio al por menor,"CME de alimentos, bebidas y tabaco",Comercio al por menor de bebidas y tabaco,CNT,2024,45,"AGUA Y PUNTOS DE VENTA, S.A.P.I. DE C.V. / AQUA SALUS, S. DE R.L. DE C.V / CLINICA MEDICA INTERNACIONAL DE JUAREZ, S.A. DE C.V. / CMEX WATER, S.A.P.I. DE C.V. / CULLIGAN WATER MEXICO, S.A. DE C.V. / RED BALLOON TRUST ",13/02/2025 00:00,,DIVERSIFICACION PURA,13/02/2025 00:00,,,,,,13/02/2025 00:00,,,,11/03/2025 17:20,,,,,,,Si,,,,0,,,,,,,,,,,
10397,CNT-104-2024,,,13/02/2025 00:00,13/02/2025 00:00,AUTORIZADA,,72,722,722,,,,,Alojamiento temporal y prep. alim. y bebidas,Serv. de preparación de alimentos y bebidas,,CNT,2024,104,"COMPASS GROUP HOLDINGS PUBLIC LIMITED COMPANY / NEWREST GROUP HOLDING SA / SERVICIOS CORPORATIVOS EUREST PROPER MEALS DE MÉXICO, S.A. DE C.V. / EUREST PROPER MEALS DE MÉXICO, S.A. DE C.V. / OMPASS MÉXICO SERVICIOS DE SOPORTE, S.A. DE C.V. ",13/02/2025 00:00,,HORIZONTAL,13/02/2025 00:00,,,,,,13/02/2025 00:00,,,,11/03/2025 17:20,,,,,,,Si,,,,0,,,,,,,,,,,
10571,CNT-148-2024,,,14/02/2025 00:00,13/02/2025 00:00,AUTORIZADA,,52,523,523,,,,,Servicios financieros y de seguros,Act. burs. cambia rias y de inversión finan.,Otros serv. de inversión e interm. bursátil,CNT,2024,148,"BLACKROCK MEXICO OPERADORA, S.A. DE C.V. S.O.F.I. / BLK ACCIONES MEXICO –DISC II, S.A. DE C.V. FONDO DE INVERSION DE RENTA VARIABLE / BLK MULTI ACTIVOS INTERNACIONAL, S.A. DE C.V.  FONDO DE INVERSION DE RENTA VARIABLE / GBM 114, S.A. DE C.V. S.O.F.I. / GBM ADMINISTRADORA DE ACTIVOS, S.A. DE C.V. S.O.FI. / GBM 116, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE FONDO DE INVERSIÓN DE RENTA VARIABLE ",13/02/2025 00:00,,HORIZONTAL,13/02/2025 00:00,,,,,,13/02/2025 00:00,,,,13/03/2025 16:20,,,,,,,Si,,,,0,,,,,,,,,,,
10452,CNT-105-2024,,,06/02/2025 00:00,06/02/2025 00:00,AUTORIZADA,,53,531,531,,,,,Servicios inmobiliarios y alquiler de bienes muebles e intangibles,Serv. inmobiliarios,Serv. relac. con los serv. inmobiliarios,CNT,2024,105,"FIDEICOMISO IRREVOCABLE IDENTIFICADO CON EL NÚMERO F/5740, DENOMINADO “WALTON STREET MEXICO FONDO IV F/5740” / REIT PROPIEDADES INDUSTRIALES, S. DE R.L. DE C.V. / DESARROLLO LIBRAMIENTO NORESTE, S.A. DE C.V. / VL INDUSTRIAL PARK, S.A.P.I. DE C.V. ",06/02/2025 00:00,,HORIZONTAL,06/02/2025 00:00,,,,,,06/02/2025 00:00,,,,04/03/2025 12:21,,,,,,,Si,,,,0,,,,,,,,,,,
10496,CNT-137-2024,,,06/02/2025 00:00,06/02/2025 00:00,AUTORIZADA,,31,327,327,,,,,Industrias manufactureras,Fab. de prod. a base de miner. no metálicos,"Fab. otros prod, a base miner. no metálicos",CNT,2024,137,SUDARSHAN EUROPE B.V. / SUDARSHAN CHEMICAL INDUSTRIES LIMITED / SK NEPTUNE HUSKY FINANCE S.À R.L. / HEUBACH COLORANTS GERMANY GMBH / HEUBACH GMBH / DR. HANS HEUBACH GMBH / HEUBACH GROUP GMBH ,06/02/2025 00:00,,HORIZONTAL,06/02/2025 00:00,,,,,,06/02/2025 00:00,,,,04/03/2025 19:21,,,,,,,Si,,,,0,,,,,,,,,,,
